SPECIES,ORIGINAL AREA,1,% Area Lost,3,4,5,6,7,8,9,10
Flathead catfish,200.5492421,157.5192629,185.3755503,192.0709676,195.6563403,197.6893922,198.6165289,198.8824835,199.1037056,199.5271702,199.7093625
Paddlefish,86.12994158,82.97942928,84.55231604,84.87618509,84.92910405,84.98028932,85.1359253,85.21615277,85.25174399,85.40358717,85.50856969
Killifish,593.3903229,582.5606622,590.8094468,592.0243418,592.9681934,593.2138376,593.2795852,593.3151126,593.3274455,593.3447005,593.3447001
Spotted gar,94.85671072,79.60973587,88.26605516,91.50033527,93.06667441,93.71332213,94.54554408,94.82266267,94.84990792,94.85671037,94.85671072
Anchovies,231.7461767,204.5436408,215.393453,217.8914925,220.68379,223.40293,225.5536749,226.8577886,227.8599002,228.3039523,228.7486507
Bream,531.8185525,502.1656899,528.1055596,531.3153745,531.4590792,531.6992324,531.7961591,531.8110465,531.8173572,531.8173573,531.8173572
Buffalo,75.58325668,68.90558216,72.96709028,74.0033201,74.26410793,74.42485037,74.78417342,75.18755862,75.46141933,75.51519207,75.56797662
Herrings and sardines,140.8690762,135.3324635,139.7170268,140.1775039,140.2689237,140.2947656,140.320173,140.6131046,140.8175886,140.8446374,140.8496916
Pipefish,32.72541781,7.272732796,9.413041257,9.627191997,9.733527898,9.76144195,9.799950481,9.800989006,9.806403502,9.826256227,9.848330931
Spanish mackerel,169.0806251,131.6322849,164.4837416,168.5107484,168.8909499,169.0175591,169.0332862,169.048597,169.0486128,169.0490201,169.0490048
Gray snapper,147.5212158,147.5031241,147.5196204,147.5208362,147.5208362,147.5208352,147.5208362,147.5208352,147.5208362,147.5208352,147.5208362
Forage fish,52.35321192,47.9456871,48.85052778,48.970887,49.12353098,49.20369518,49.29138843,49.34385113,49.44951177,49.5885555,49.70144286
Kingfishes,793.9372747,778.9635034,783.1540879,786.2447888,788.7174237,790.7967192,792.3528043,793.1678824,793.6562269,793.9000493,793.9372747
Seahorses,0.749426793,0.748823898,0.749426793,0.749426793,0.749426793,0.749426781,0.749426793,0.749426781,0.749426793,0.749426781,0.749426793
Florida pompano,0.256327808,0.119416884,0.132048842,0.193712165,0.231013081,0.241504965,0.252659244,0.256327858,0.256327808,0.256327858,0.256327808
Cobia,58.79571153,58.61445056,58.67636635,58.69815486,58.70445406,58.70445393,58.71545918,58.71260149,58.71260163,58.71260146,58.71260163
Atlantic tripletail,14.5603867,12.49997372,14.03671282,14.48737561,14.55288083,14.5533733,14.55337317,14.5533733,14.55337317,14.5533733,14.55337317
Lane snapper,12.27117719,9.327226092,9.554238688,9.597854463,9.631670971,9.63686825,9.670263401,9.687998721,9.68905828,9.690007102,9.697704539
Blacktip shark,9.543198993,4.416966023,4.59812488,4.632235935,4.668933453,4.724630217,4.8057375,4.803629059,4.824707077,4.833184698,4.834428699
Atlantic sharpnose shark,369.6805407,248.4811011,257.2069436,260.1179487,261.7726266,262.7663616,263.1315631,263.3552474,263.514116,263.6996668,263.8667154
Finetooth shark,1.399273806,1.348902521,1.378204597,1.394152977,1.399273806,1.399273754,1.399273806,1.399273754,1.399273806,1.399273754,1.399273806
Scalloped hammerhead,7.58071922,7.580419496,7.577801637,7.577801637,7.577801637,7.57780159,7.577801637,7.57780159,7.580123112,7.580140927,7.580123112
Tarpon,37.55983482,37.54483456,37.55382544,37.55380139,37.55427248,37.5547671,37.55844096,37.55983502,37.55983483,37.55983502,37.55983483
Red snapper,30.35140613,30.31855693,30.35011505,30.35140613,30.35140613,30.35140598,30.35140613,30.35140598,30.35140613,30.35140598,30.35140613
King mackerel,7.337887106,7.333835915,7.337887106,7.337887106,7.337887106,7.337887093,7.337887106,7.337887093,7.337887106,7.337887093,7.337887106
Greater amberjack,82.09700837,82.09260834,82.09700837,82.09700837,82.09700837,82.09700857,82.09700837,82.09700857,82.09700837,82.09700857,82.09700837
Grouper,0.252946421,0.252946411,0.252946421,0.252946421,0.252946421,0.252946411,0.252946421,0.252946411,0.252946421,0.252946411,0.252946421
Shortfin mako,0.459616403,0.459616428,0.459616403,0.459616403,0.459616403,0.459616428,0.459616403,0.459616428,0.459616403,0.459616428,0.459616403
Dusky shark,3.814751511,3.814751512,3.814751511,3.814751511,3.814751511,3.814751512,3.814751511,3.814751512,3.814751511,3.814751512,3.814751511
Great barracuda,0.003604209,0.003604212,0.003604209,0.003604209,0.003604209,0.003604212,0.003604209,0.003604212,0.003604209,0.003604212,0.003604209
Gag,57.1298937,56.93423853,57.1298937,57.1298937,57.1298937,57.12989364,57.1298937,57.12989364,57.1298937,57.12989364,57.1298937
Spinner shark,0.010007429,0.010007434,0.010007429,0.010007429,0.010007429,0.010007434,0.010007429,0.010007434,0.010007429,0.010007434,0.010007429
Gray triggerfish,4.141602493,4.003955861,4.141602493,4.141602493,4.141602493,4.141602549,4.141602493,4.141602549,4.141602493,4.141602549,4.141602493
Vermilion snapper,20.42282055,13.73389985,19.44738432,20.39539719,20.42282055,20.42282059,20.42282055,20.42282059,20.42282055,20.42282059,20.42282055
Blacknose shark,0.000999929,0.000999928,0.000999929,0.000999929,0.000999929,0.000999928,0.000999929,0.000999928,0.000999929,0.000999928,0.000999929
Ballyhoo,0.000333853,0.000333852,0.000333853,0.000333853,0.000333853,0.000333852,0.000333853,0.000333852,0.000333853,0.000333852,0.000333853
Blue crab,148.4518885,147.2838529,148.3435712,148.3988055,148.4110029,148.4109246,148.4109241,148.408284,148.4082835,148.4086929,148.4086924
White shrimp,55.18703797,53.92968142,55.14626305,55.18703798,55.18703797,55.18703793,55.18703797,55.18703793,55.18703797,55.18703793,55.18703797
Atlantic rangia,78.20175813,76.34700661,77.26039195,77.27091508,77.2770279,77.27702759,77.27892713,77.27700632,77.2770279,77.27892679,77.2770279
Grass shrimp,130.0983328,124.8473122,130.0223804,130.0849322,130.0832467,130.0849324,130.0873447,130.0873445,130.0873447,130.0851661,130.0851663
River shrimp,108.3985685,104.9490905,106.9372319,106.9727288,106.9871736,106.9841886,106.9898698,106.9955581,106.9947889,106.9982441,106.9962496
Atlantic seabob shrimp,17.90329475,17.85794802,17.89811992,17.90329475,17.90329475,17.90329505,17.90329475,17.90329505,17.90329475,17.90329505,17.90329475
Red swamp crawfish,29.08895735,27.40907863,28.93408402,29.0880585,29.08895735,29.08895744,29.08895735,29.08895744,29.08895735,29.08895744,29.08895735
Brown shrimp,177.1060447,156.4102999,159.9289615,160.3485014,160.390491,160.3931552,160.4083876,160.4341684,160.4341685,160.4513408,160.4513409
Fiddler crab,459.1061978,456.9931485,458.2094974,458.2110059,458.2111723,458.2119642,458.2119632,458.2196354,458.2196344,458.2189679,458.2189668
Stone crab,0.760075094,0.76007509,0.760075094,0.760075094,0.760075094,0.76007509,0.760075094,0.76007509,0.760075094,0.76007509,0.760075094
Squid,210.9791878,198.448215,210.3734092,210.9690075,210.9791878,210.9791877,210.9791878,210.9791877,210.9791878,210.9791877,210.9791878
Flatwoods digger,5.961650208,5.806396169,5.961650208,5.961650208,5.961650208,5.961650227,5.961650208,5.961650227,5.961650208,5.961650227,5.961650208
Pink shrimp,17.54892645,14.93062674,15.92930093,16.45401923,16.91515519,17.22671094,17.42756369,17.53378233,17.54892645,17.54892637,17.54892645
Leatherback sea turtle,0.00324081,0.003240811,0.00324081,0.00324081,0.00324081,0.003240811,0.00324081,0.003240811,0.00324081,0.003240811,0.00324081
Loggerhead sea turtle,60.63554647,60.6355464,60.63554647,60.63554647,60.63554647,60.6355464,60.63554647,60.6355464,60.63554647,60.6355464,60.63554647
Redhead,35.18726592,12.94858068,14.33635418,14.75775814,15.28014108,15.47268415,15.66472008,15.78712055,15.96137927,16.06716428,16.1824385
Cormorants,0.083324825,0.021383206,0.033523414,0.036245833,0.037093044,0.037093555,0.03890296,0.038808538,0.042286395,0.042604141,0.041812757
